xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	1.16632e+37	1.39557e+02
1.02332e-03	1.58311e+24	1.20788e+07	1.08838e+37	1.39557e+02
1.04719e-03	1.47732e+24	1.20788e+07	1.01565e+37	1.39557e+02
1.07161e-03	1.37859e+24	1.20788e+07	9.47780e+36	1.39557e+02
1.09660e-03	1.28647e+24	1.20788e+07	8.84444e+36	1.39557e+02
1.12218e-03	1.20050e+24	1.20788e+07	8.25340e+36	1.39557e+02
1.14835e-03	1.12027e+24	1.20788e+07	7.70186e+36	1.39557e+02
1.17513e-03	1.04541e+24	1.20788e+07	7.18718e+36	1.39557e+02
1.20254e-03	9.75548e+23	1.20788e+07	6.70689e+36	1.39557e+02
1.23059e-03	9.10355e+23	1.20788e+07	6.25870e+36	1.39557e+02
1.25929e-03	8.49519e+23	1.20788e+07	5.84045e+36	1.39557e+02
1.28866e-03	7.92749e+23	1.20788e+07	5.45016e+36	1.39557e+02
1.31871e-03	7.39773e+23	1.20788e+07	5.08595e+36	1.39557e+02
1.34947e-03	6.90336e+23	1.20788e+07	4.74608e+36	1.39557e+02
1.38094e-03	6.44204e+23	1.20788e+07	4.42892e+36	1.39557e+02
1.41315e-03	6.01154e+23	1.20788e+07	4.13296e+36	1.39557e+02
1.44611e-03	5.60981e+23	1.20788e+07	3.85677e+36	1.39557e+02
1.47983e-03	5.23493e+23	1.20788e+07	3.59904e+36	1.39557e+02
1.51435e-03	4.88509e+23	1.20788e+07	3.35854e+36	1.39557e+02
1.54966e-03	4.55864e+23	1.20788e+07	3.13410e+36	1.39557e+02
1.58581e-03	4.25400e+23	1.20788e+07	2.92467e+36	1.39557e+02
1.62279e-03	3.96972e+23	1.20788e+07	2.72923e+36	1.39557e+02
1.66064e-03	3.70444e+23	1.20788e+07	2.54685e+36	1.39557e+02
1.69937e-03	3.45689e+23	1.20788e+07	2.37665e+36	1.39557e+02
1.73900e-03	3.22588e+23	1.20788e+07	2.21783e+36	1.39557e+02
1.77956e-03	3.01030e+23	1.20788e+07	2.06963e+36	1.39557e+02
