xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	1.16632e+38	1.39557e+02
1.02332e-03	1.58311e+24	1.20788e+07	1.08838e+38	1.39557e+02
1.04719e-03	1.47732e+24	1.20788e+07	1.01565e+38	1.39557e+02
1.07161e-03	1.37859e+24	1.20788e+07	9.47774e+37	1.39557e+02
1.09660e-03	1.28647e+24	1.20788e+07	8.84438e+37	1.39557e+02
1.12218e-03	1.20050e+24	1.20788e+07	8.25334e+37	1.39557e+02
1.14835e-03	1.12027e+24	1.20788e+07	7.70180e+37	1.39557e+02
1.17513e-03	1.04541e+24	1.20788e+07	7.18712e+37	1.39557e+02
1.20254e-03	9.75549e+23	1.20788e+07	6.70683e+37	1.39557e+02
1.23059e-03	9.10356e+23	1.20788e+07	6.25863e+37	1.39557e+02
1.25929e-03	8.49520e+23	1.20788e+07	5.84039e+37	1.39557e+02
1.28866e-03	7.92750e+23	1.20788e+07	5.45010e+37	1.39557e+02
1.31871e-03	7.39773e+23	1.20788e+07	5.08589e+37	1.39557e+02
1.34947e-03	6.90337e+23	1.20788e+07	4.74602e+37	1.39557e+02
1.38094e-03	6.44204e+23	1.20788e+07	4.42886e+37	1.39557e+02
1.41315e-03	6.01154e+23	1.20788e+07	4.13290e+37	1.39557e+02
1.44611e-03	5.60981e+23	1.20788e+07	3.85671e+37	1.39557e+02
1.47983e-03	5.23493e+23	1.20788e+07	3.59898e+37	1.39557e+02
1.51435e-03	4.88510e+23	1.20788e+07	3.35847e+37	1.39557e+02
1.54966e-03	4.55865e+23	1.20788e+07	3.13404e+37	1.39557e+02
1.58581e-03	4.25401e+23	1.20788e+07	2.92460e+37	1.39557e+02
1.62279e-03	3.96973e+23	1.20788e+07	2.72916e+37	1.39557e+02
1.66064e-03	3.70445e+23	1.20788e+07	2.54678e+37	1.39557e+02
1.69937e-03	3.45689e+23	1.20788e+07	2.37659e+37	1.39557e+02
1.73900e-03	3.22588e+23	1.20788e+07	2.21777e+37	1.39557e+02
1.77956e-03	3.01031e+23	1.20788e+07	2.06957e+37	1.39557e+02
1.82106e-03	2.80914e+23	1.20788e+07	1.93127e+37	1.39557e+02
1.86354e-03	2.62141e+23	1.20788e+07	1.80221e+37	1.39557e+02
1.90700e-03	2.44623e+23	1.20788e+07	1.68177e+37	1.39557e+02
