xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	5.41358e+37	1.39557e+02
1.02332e-03	1.58311e+24	1.20788e+07	5.05181e+37	1.39557e+02
1.04719e-03	1.47732e+24	1.20788e+07	4.71421e+37	1.39557e+02
1.07161e-03	1.37859e+24	1.20788e+07	4.39918e+37	1.39557e+02
1.09660e-03	1.28647e+24	1.20788e+07	4.10520e+37	1.39557e+02
1.12218e-03	1.20050e+24	1.20788e+07	3.83086e+37	1.39557e+02
1.14835e-03	1.12027e+24	1.20788e+07	3.57486e+37	1.39557e+02
1.17513e-03	1.04541e+24	1.20788e+07	3.33597e+37	1.39557e+02
1.20254e-03	9.75548e+23	1.20788e+07	3.11304e+37	1.39557e+02
1.23059e-03	9.10356e+23	1.20788e+07	2.90500e+37	1.39557e+02
1.25929e-03	8.49520e+23	1.20788e+07	2.71087e+37	1.39557e+02
1.28866e-03	7.92749e+23	1.20788e+07	2.52972e+37	1.39557e+02
1.31871e-03	7.39773e+23	1.20788e+07	2.36067e+37	1.39557e+02
1.34947e-03	6.90337e+23	1.20788e+07	2.20291e+37	1.39557e+02
1.38094e-03	6.44204e+23	1.20788e+07	2.05570e+37	1.39557e+02
1.41315e-03	6.01154e+23	1.20788e+07	1.91832e+37	1.39557e+02
1.44611e-03	5.60981e+23	1.20788e+07	1.79013e+37	1.39557e+02
1.47983e-03	5.23493e+23	1.20788e+07	1.67050e+37	1.39557e+02
1.51435e-03	4.88510e+23	1.20788e+07	1.55887e+37	1.39557e+02
1.54966e-03	4.55864e+23	1.20788e+07	1.45470e+37	1.39557e+02
1.58581e-03	4.25401e+23	1.20788e+07	1.35748e+37	1.39557e+02
1.62279e-03	3.96973e+23	1.20788e+07	1.26677e+37	1.39557e+02
1.66064e-03	3.70444e+23	1.20788e+07	1.18212e+37	1.39557e+02
1.69937e-03	3.45689e+23	1.20788e+07	1.10312e+37	1.39557e+02
1.73900e-03	3.22588e+23	1.20788e+07	1.02940e+37	1.39557e+02
1.77956e-03	3.01030e+23	1.20788e+07	9.60612e+36	1.39557e+02
1.82106e-03	2.80914e+23	1.20788e+07	8.96418e+36	1.39557e+02
1.86354e-03	2.62141e+23	1.20788e+07	8.36514e+36	1.39557e+02
1.90700e-03	2.44623e+23	1.20788e+07	7.80614e+36	1.39557e+02
1.95147e-03	2.28276e+23	1.20788e+07	7.28449e+36	1.39557e+02
1.99699e-03	2.13021e+23	1.20788e+07	6.79769e+36	1.39557e+02
